DataOra;Descrizione;UserName;PosizioniAgv;DestAgv;IdMissioneAgv;UDCAgv;Sorgente;
23/10/2019_11:47:10;INSERT_INTO_Missioni_(_ID,_POSPREL_,POSDEP,_ESITO_,GENERATA,TIPOMISSIONE,PRIORITA,AGV,HPREL,HDEP,POSPRELCLIENTE,POSDEPCLIENTE,IdUDC,CodTipoMovimento,CodTipoMissione,EvitaAgv,CodiceArticolo,IdArtUDC,IdCentroMissioni,CodTipoUDC,PianoPrel,PianoDep)_VALUES_(1564,52,61,*CREATE*,GetDate(),0,0,0,2,450,*AGV102C*,*AGV101D*,927,0,1,0,**,0,26175,1,1,1);Server;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;Server;
23/10/2019_11:47:10;UPDATE_CentroMissioni_SET_stato_=_6_,_Fine_=_GetDate()_where_id_=_26175_,_result_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;Server;
23/10/2019_11:47:10;UPDATE_posizioni_SET_chiamata_=_0_where_pos_=_52__;Server;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;Server;
23/10/2019_11:47:10;UPDATE_posizioni_SET_chiamata_=_0_where_pos_=_61__;Server;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;Server;
23/10/2019_11:47:10;Missione__1564_elaborata_da_Agv_X_correttamente;Server;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;Server;
23/10/2019_11:47:10;UPDATE_CentroMissioni_SET_stato_=_stato_+_1__where_id_=_26175_,_result_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_52_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:10;UPDATE_Missioni_SET_Esito_=_*INIZIATA*_,_Iniziata_=_GetDate(),_Agv_=_2_,_BatteriaIniziale_=_100_where_id_=_1564_,_result_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_52_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:10;Missione_n起1564_iniziata_da_agv_numero_2;Server;Pos_:_14_;_63_;_;Dest_:_14_;_52_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:10;MSGTYPE=AGGIORNATAB|VAL=1|;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:47:22;Prelievo_missione_1564_eseguito_in_posizione:_52_da_agv_numero_2;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;UPDATE_CentroMissioni_SET_stato_=_stato_+_1__where_id_=_26175_,_result_:_1;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;UPDATE_Missioni_SET_Esito_=_*PRELEVATO*_,_Prelevato_=_GetDate()_where_id_=_1564_,_result_:_1;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;Prenotata_Pos_52,_prenota_:_0;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;Prenotata_Corsia_3,_prenota_:_0;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;Update_piani_set_IdUDC_=_0_where_Pos_=_52_and_piano=_1_res_query_:_1;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;UPDATE_UDC_SET_IDAS400_=_0_where_IDUDC_=_927_;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;Settato_Corsia_Piena_su_Fila_3,_piena_:_0;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;UPDATE_Corsie_SET_InUsoPrelievo_=_0,_InUsoDeposito_=_1_where_Fila_=_3;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;Settato_Corsia_in_uso_per_prelievo_su_Fila_3,_valore_:_0_in_uso_deposito,_valore_:_1;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:22;_Setta_RifOrdine__su_Pos_52;Server;Pos_:_14_;_52_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:39;Missione_1564_completata,_posizione:_61_da_Agv_n起2_peso_ritornato_100;Server;Pos_:_14_;_61_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:39;UPDATE_CentroMissioni_SET_stato_=_6_,_Fine_=_GetDate()_where_id_=_26175_,_result_:_1;Server;Pos_:_14_;_61_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:39;UPDATE_Missioni_SET_Esito_=_*COMPLETATA*_,_Fine_=_GetDate(),_BatteriaFinale_=_100_,_Tempo_=_*00:00:29*_where_id_=_1564_,_result_:_1;Server;Pos_:_14_;_61_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:39;INSERT_INTO_xAGVtoAS400_(_idAGV_,idMissioneAGV,_UDC_,DataPrelievo,_DataInizioViaggio,DataFineViaggio,BaiaDestinazione,_Stato)_VALUES_(0,1564,927,*23/10/2019_11:47:22*,*23/10/2019_11:47:10*,*23/10/2019_11:47:39*,*AGV261D*,*A*);Server;Pos_:_14_;_61_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:39;Update_piani_set_IdUDC_=_927_where_Pos_=_61_and_piano=_1_res_query_:_1;Server;Pos_:_14_;_61_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:39;Prenotata_Pos_61,_prenota_:_0;Server;Pos_:_14_;_61_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:39;Prenotata_Corsia_4,_prenota_:_0;Server;Pos_:_14_;_61_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:39;UPDATE_Corsie_SET_InUsoDeposito_=_1,_InUsoPrelievo_=_0,_Vuota_=_0__where_Fila_=_4;Server;Pos_:_14_;_61_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:47:39;Settato_Corsia_in_uso_per_deposito_su_Fila_4,_valore_:_1_in_uso_prelievo,_valore_:_0;Server;Pos_:_14_;_61_;_;Dest_:_14_;_61_;_;IdMis_:_0_;_1564_;_;UDC_:_;Server;
23/10/2019_11:51:44;Settato_Selezionata_su_pos_62,_valore_:_0;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:51:44;Settato_Selezionata_su_pos_62,_valore_:_1;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:51:45;Settato_Selezionata_su_pos_62,_valore_:_0;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:51:47;Settato_Selezionata_su_pos_62,_valore_:_0;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:51:47;Settato_Selezionata_su_pos_62,_valore_:_1;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:51:48;Centro_missione_creata_,_result_:_1;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:51:48;UPDATE_posizioni_SET_chiamata_=_3_where_pos_=_62__;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:51:48;Settato_Selezionata_su_pos_62,_valore_:_0;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:51:48;Settato_destinazione_su_fila_4,_valore_:_0;ClientScorda;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;ClientScorda;
23/10/2019_11:51:48;Centro_missione_creata_,_result_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;Server;
23/10/2019_11:51:48;UPDATE_CentroMissioni_SET_stato_=_6_,_Fine_=_GetDate()_where_id_=_26174_,_result_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;Server;
23/10/2019_11:51:48;UPDATE_CentroMissioni_SET_stato_=_6_,_Fine_=_GetDate()_where_id_=_26176_,_result_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_0_;_;IdMis_:_0_;_0_;_;UDC_:_;Server;
23/10/2019_11:51:48;Prenotata_Pos_62,_prenota_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_62_;_;IdMis_:_0_;_1565_;_;UDC_:_;Server;
23/10/2019_11:51:48;Prenotata_Corsia_4,_prenota_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_62_;_;IdMis_:_0_;_1565_;_;UDC_:_;Server;
23/10/2019_11:51:48;Prenotata_Pos_63,_prenota_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_62_;_;IdMis_:_0_;_1565_;_;UDC_:_;Server;
23/10/2019_11:51:48;Prenotata_Corsia_4,_prenota_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_62_;_;IdMis_:_0_;_1565_;_;UDC_:_;Server;
23/10/2019_11:51:48;INSERT_INTO_Missioni_(_ID,_POSPREL_,POSDEP,_ESITO_,GENERATA,TIPOMISSIONE,PRIORITA,AGV,HPREL,HDEP,POSPRELCLIENTE,POSDEPCLIENTE,IdUDC,CodTipoMovimento,CodTipoMissione,EvitaAgv,CodiceArticolo,IdArtUDC,IdCentroMissioni,CodTipoUDC,PianoPrel,PianoDep)_VALUES_(1565,62,63,*CREATE*,GetDate(),0,0,2,1,450,*AGV102D*,*AGV103D*,1,0,5,0,**,0,26177,1,1,1);Server;Pos_:_14_;_63_;_;Dest_:_14_;_62_;_;IdMis_:_0_;_1565_;_;UDC_:_;Server;
23/10/2019_11:51:48;UPDATE_CentroMissioni_SET_stato_=_6_,_Fine_=_GetDate()_where_id_=_26177_,_result_:_1;Server;Pos_:_14_;_63_;_;Dest_:_14_;_62_;_;IdMis_:_0_;_1565_;_;UDC_:_;Server;
23/10/2019_11:51:48;UPDATE_posizioni_SET_chiamata_=_0_where_pos_=_62__;Server;Pos_:_14_;_63_;_;Dest_:_14_;_62_;_;IdMis_:_0_;_1565_;_;UDC_:_;Server;
23/10/2019_11:51:48;UPDATE_posizioni_SET_chiamata_=_0_where_pos_=_63__;Server;Pos_:_14_;_63_;_;Dest_:_14_;_62_;_;IdMis_:_0_;_1565_;_;UDC_:_;Server;
23/10/2019_11:51:48;Missione__1565_elaborata_da_Agv_X_correttamente;Server;Pos_:_14_;_63_;_;Dest_:_14_;_62_;_;IdMis_:_0_;_1565_;_;UDC_:_;Server;
